ID,Fitness,gene 0,gene 1,gene 2,gene 3,gene 4,gene 5,gene 6,gene 7,gene 8,gene 9,gene 10,gene 11,gene 12,gene 13,gene 14,gene 15,gene 16,gene 17,gene 18,gene 19,gene 20,gene 21,gene 22,gene 23,gene 24,gene 25,gene 26
0,0.35203087,-0.48534423,-0.30123413,-0.437086,0.56914985,0.5358311,0.30693197,0.69818795,-0.049107313,-0.3033898,0.58050215,-0.4679302,-0.8861309,-0.33422965,-0.6985804,-0.11763173,0.8803624,0.9954221,-0.74705875,0.7874843,0.25483704,-0.9141959,0.8646841,-0.35894454,0.74700665,0.82228804,-0.1750651,0.8541316
1,0.22320282,-0.48534423,-0.7530595,-0.6351085,-0.13704121,0.5917748,-0.15485412,0.42801917,0.97442925,-0.5112584,0.58050215,-0.4679302,-0.28847003,0.044953704,-0.6985804,-0.5065854,0.5189457,0.51491165,-0.25322843,-0.6308867,-0.40489548,0.5897707,-0.38866913,0.84852934,0.5881126,0.68704987,-0.5898185,0.63203907
2,0.045561433,-0.6661523,0.2223686,-0.6351085,0.77680576,0.22047842,-0.15485412,0.05622816,-0.17892057,-0.5112584,0.58050215,-0.7834455,-0.28847003,-0.33422965,-0.6985804,-0.11763173,-0.24488205,-0.50757796,-0.4618277,0.64073884,0.5814278,0.19719338,0.8646841,0.44932175,0.4593563,0.82228804,-0.5898185,0.08169806
3,0.2750532,0.8439654,-0.30123413,-0.437086,0.11688864,-0.66020954,-0.90620834,-0.012601137,0.5603496,0.5354291,0.58050215,-0.4679302,-0.08438277,-0.33422965,-0.6985804,0.9526861,-0.24488205,0.51491165,-0.74705875,-0.7886473,0.25483704,0.33192682,-0.45372736,-0.7103553,0.4593563,0.5310601,-0.5898185,0.08169806
4,0.26007384,-0.6661523,-0.7531659,-0.437086,0.06398797,-0.9641024,-0.90620834,-0.53794426,0.24750102,-0.3033898,-0.12360817,0.5794561,-0.6156704,-0.350729,0.055768132,-0.11763173,0.8803624,0.40662777,-0.4618277,-0.04655862,-0.40489548,-0.3989513,0.8596878,0.87746465,0.74700665,-0.23853362,0.181584,0.08169806
5,0.057109594,0.83775973,0.4374436,-0.437086,0.97469366,-0.9641024,-0.51438475,-0.72756684,0.24750102,-0.3033898,-0.12360817,-0.4679302,-0.6156704,0.97052824,-0.35146463,0.99796426,0.8803624,0.40662777,-0.4618277,0.64073884,-0.40489548,-0.3989513,0.8596878,0.87746465,0.74700665,-0.23853362,0.60246074,0.08169806
6,-0.33306456,0.6542951,-0.50731075,-0.6351085,-0.13704121,0.5358311,-0.48261648,0.42801917,0.10951865,0.2181189,0.30010056,-0.4679302,-0.6156704,-0.33422965,0.055768132,0.5186428,-0.24488205,0.51491165,-0.74705875,-0.090810895,0.9350102,-0.3989513,0.8646841,0.84852934,0.5881126,0.5310601,-0.1750651,0.08169806
7,-0.38879502,0.39444935,-0.7531659,0.65511715,0.97469366,-0.1647169,-0.90620834,-0.47295535,0.5603496,-0.3033898,-0.12360817,-0.4679302,-0.4630816,-0.33422965,0.055768132,0.13985777,0.8803624,0.9954221,-0.74705875,0.64073884,-0.40489548,-0.15949434,0.8646841,0.87746465,0.74700665,-0.82013893,-0.1750651,0.08169806
8,-0.2403934,0.9399947,-0.7531659,0.7137476,0.77680576,0.5358311,-0.90620834,-0.06960964,0.5603496,-0.5112584,-0.12360817,-0.6998738,-0.4630816,0.97052824,0.055768132,-0.11763173,0.8803624,0.9954221,-0.25322843,0.64073884,0.9350102,-0.40583593,0.17834222,0.84852934,0.4593563,-0.23853362,0.07896936,0.63203907
9,-0.037156343,-0.6661523,-0.7530595,-0.6351085,0.56914985,-0.9641024,-0.90620834,0.42801917,0.46001315,0.5354291,0.58050215,-0.4679302,-0.28847003,-0.350729,0.055768132,0.5186428,0.8803624,0.51491165,-0.25322843,-0.6308867,0.25483704,-0.40583593,-0.38866913,0.84852934,-0.70121217,0.58078635,-0.5898185,0.63203907
