ID,Fitness,gene 0,gene 1,gene 2,gene 3,gene 4,gene 5,gene 6,gene 7,gene 8,gene 9,gene 10,gene 11,gene 12,gene 13,gene 14,gene 15,gene 16,gene 17,gene 18,gene 19,gene 20,gene 21,gene 22,gene 23,gene 24,gene 25,gene 26
0,0.19478506,0.52264774,-0.020666182,0.42473245,0.63056624,0.6509273,-0.9083183,-0.7262302,-0.3864593,0.5711378,-0.46973133,0.18151248,0.45125806,0.9031507,0.38270676,0.06192398,-0.9850263,-0.14804006,0.4416226,-0.58539397,0.64280283,-0.7448734,-0.39666402,0.58903277,-0.096622646,0.6646608,-0.26377672,0.35461295
1,-0.29522753,0.39963806,-0.7866583,0.8270781,-0.04726982,0.07593024,0.14711142,-0.45602256,0.59585464,0.5711378,0.49587274,0.18151248,0.0054593086,-0.040806413,-0.90384674,0.3190955,-0.9850263,0.22709882,-0.3518831,0.48112047,0.64280283,0.24490702,0.12021792,0.14907444,-0.096622646,-0.55601525,-0.1972357,-0.4057917
2,0.028766274,0.39963806,-0.020666182,-0.6207044,0.63056624,0.07593024,-0.07702786,-0.7262302,-0.3864593,0.9046215,-0.41051424,0.18151248,-0.89713234,0.36901903,-0.90384674,0.5990188,-0.9850263,0.22709882,-0.59960353,0.007926822,0.5944525,-0.5887782,-0.39666402,0.14907444,-0.096622646,-0.723561,-0.7574224,0.1203295
3,0.15222085,0.52264774,0.5559684,0.9679171,-0.98477817,0.07593024,0.38638186,-0.029235601,0.37659872,0.9046215,-0.41051424,0.18151248,-0.89713234,-0.040806413,-0.90384674,0.3190955,-0.07520431,0.18625653,0.4416226,0.007926822,0.3341328,-0.7448734,-0.39666402,0.14907444,-0.20000505,0.6646608,-0.8798755,-0.52345705
4,-0.06530845,0.4006815,-0.059386015,0.9679171,-0.7579248,-0.18639523,-0.07702786,0.8487133,0.37659872,0.5711378,0.49587274,-0.60374105,0.71564054,-0.040806413,-0.34212065,0.68529785,0.3292129,0.18625653,-0.69495666,0.7640803,-0.82707316,0.7790834,0.26998925,0.58903277,-0.20000505,-0.55601525,-0.8798755,-0.5262816
5,0.45141906,-0.6634836,0.5559684,0.42473245,-0.3910008,-0.3261726,-0.04735726,-0.26929212,-0.8397748,0.5711378,0.533483,0.18151248,-0.17131901,-0.040806413,-0.91663367,-0.5552838,-0.030145347,-0.14804006,-0.08692807,0.7640803,0.44195366,-0.0016146302,-0.39666402,0.58903277,0.28925276,-0.2609926,-0.5475527,0.1841557
6,-0.30346918,0.39963806,0.5559684,-0.2689628,-0.98477817,0.07593024,0.14711142,-0.029235601,0.6831542,-0.08799881,-0.004336059,0.42886245,-0.63534427,-0.09205264,-0.67134035,0.09682441,-0.07520431,0.18625653,0.4416226,-0.2797321,0.15323126,0.24092114,-0.39666402,-0.28525966,-0.77273726,0.6646608,-0.26377672,-0.52345705
7,-0.008851886,-0.6634836,-0.009317398,-0.2689628,-0.3910008,0.6509273,0.4928025,-0.7565352,-0.3864593,-0.81362367,0.533483,0.4045031,-0.17131901,0.73075986,-0.91663367,0.763129,0.3292129,-0.04687053,-0.3518831,-0.58539397,-0.9149409,-0.0016146302,-0.91532534,0.58903277,-0.77273726,-0.2493509,-0.26377672,0.1841557
8,0.1475023,0.22601438,-0.7866583,0.42473245,0.63056624,-0.3261726,-0.18027717,-0.26929212,0.6831542,0.5711378,0.49587274,-0.041570127,-0.83361495,-0.040806413,-0.40721035,0.68529785,-0.07520431,0.22709882,0.4416226,0.1820128,0.64280283,0.7790834,0.12021792,-0.012159944,-0.10991943,-0.55601525,-0.8798755,0.1841557
9,0.32025945,0.0054157972,0.5559684,-0.7989073,-0.86283356,0.07593024,0.38638186,0.7775899,0.59585464,0.5711378,-0.3538831,0.18151248,-0.63534427,-0.040806413,-0.67134035,0.3230505,-0.89280725,-0.4071176,-0.69495666,0.7640803,-0.9149409,-0.32242388,0.12021792,-0.46748632,-0.77273726,-0.7837665,-0.8798755,0.35461295
